ID,slug,reward,status,submission_result
3403,last-moment-before-all-ants-fall-out-of-a-plank,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '4 ms', 'memory': 18644000, 'display_runtime': '4', 'question_id': '1627', 'elapsed_time': 79, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443057166, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 167, 'total_testcases': 167, 'runtime_percentile': 44.8717, 'status_memory': '18.6 MB', 'memory_percentile': 58.9743, 'pretty_lang': 'Python3', 'submission_id': '1579763888', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3404,n-th-tribonacci-number,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '0 ms', 'memory': 17748000, 'display_runtime': '0', 'question_id': '1236', 'elapsed_time': 67, 'compare_result': '11111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443133890, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 38, 'total_testcases': 38, 'runtime_percentile': 100, 'status_memory': '17.7 MB', 'memory_percentile': 49.03280000000001, 'pretty_lang': 'Python3', 'submission_id': '1579765005', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3405,sort-an-array,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '15 ms', 'memory': 23924000, 'display_runtime': '15', 'question_id': '948', 'elapsed_time': 89, 'compare_result': '111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443217689, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 21, 'total_testcases': 21, 'runtime_percentile': 98.45019999999997, 'status_memory': '23.9 MB', 'memory_percentile': 95.25479999999999, 'pretty_lang': 'Python3', 'submission_id': '1579766147', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3406,online-election,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '89 ms', 'memory': 23536000, 'display_runtime': '89', 'question_id': '947', 'elapsed_time': 386, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443274897, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 98, 'total_testcases': 98, 'runtime_percentile': 81.49329999999988, 'status_memory': '23.5 MB', 'memory_percentile': 88.33599999999998, 'pretty_lang': 'Python3', 'submission_id': '1579766969', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3407,arithmetic-slices-ii-subsequence,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '670 ms', 'memory': 72552000, 'display_runtime': '670', 'question_id': '446', 'elapsed_time': 748, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443399337, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 101, 'total_testcases': 101, 'runtime_percentile': 11.258199999999745, 'status_memory': '72.6 MB', 'memory_percentile': 10.927299999999951, 'pretty_lang': 'Python3', 'submission_id': '1579768608', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3408,maximize-the-minimum-powered-city,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '1935 ms', 'memory': 27812000, 'display_runtime': '1935', 'question_id': '2618', 'elapsed_time': 2129, 'compare_result': '111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443682428, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 30, 'total_testcases': 30, 'runtime_percentile': 43.055099999999854, 'status_memory': '27.8 MB', 'memory_percentile': 90.2777, 'pretty_lang': 'Python3', 'submission_id': '1579772477', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3409,baseball-game,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '4 ms', 'memory': 18020000, 'display_runtime': '4', 'question_id': '682', 'elapsed_time': 60, 'compare_result': '111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443743817, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 39, 'total_testcases': 39, 'runtime_percentile': 12.795699999999997, 'status_memory': '18 MB', 'memory_percentile': 40.40689999999999, 'pretty_lang': 'Python3', 'submission_id': '1579773421', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3410,count-anagrams,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '1647 ms', 'memory': 19320000, 'display_runtime': '1647', 'question_id': '2605', 'elapsed_time': 1817, 'compare_result': '11111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443815305, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 41, 'total_testcases': 41, 'runtime_percentile': 35.10139999999954, 'status_memory': '19.3 MB', 'memory_percentile': 74.8343, 'pretty_lang': 'Python3', 'submission_id': '1579774372', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3411,capitalize-the-title,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '0 ms', 'memory': 17980000, 'display_runtime': '0', 'question_id': '2235', 'elapsed_time': 59, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742443964717, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 200, 'total_testcases': 200, 'runtime_percentile': 100, 'status_memory': '18 MB', 'memory_percentile': 8.855199999999996, 'pretty_lang': 'Python3', 'submission_id': '1579776621', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3412,find-all-possible-recipes-from-given-supplies,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '101 ms', 'memory': 19644000, 'display_runtime': '101', 'question_id': '2220', 'elapsed_time': 210, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444021249, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 113, 'total_testcases': 113, 'runtime_percentile': 38.17009999999993, 'status_memory': '19.6 MB', 'memory_percentile': 79.96709999999999, 'pretty_lang': 'Python3', 'submission_id': '1579777492', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3413,check-whether-two-strings-are-almost-equivalent,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '2 ms', 'memory': 17708000, 'display_runtime': '2', 'question_id': '2177', 'elapsed_time': 90, 'compare_result': '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444073992, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 196, 'total_testcases': 196, 'runtime_percentile': 37.1014, 'status_memory': '17.7 MB', 'memory_percentile': 65.7971, 'pretty_lang': 'Python3', 'submission_id': '1579778242', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3414,arithmetic-slices-ii-subsequence,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '858 ms', 'memory': 56180000, 'display_runtime': '858', 'question_id': '446', 'elapsed_time': 925, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444143377, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 101, 'total_testcases': 101, 'runtime_percentile': 5.298199999999748, 'status_memory': '56.2 MB', 'memory_percentile': 52.648999999999944, 'pretty_lang': 'Python3', 'submission_id': '1579779302', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3415,maximum-distance-between-a-pair-of-values,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '396 ms', 'memory': 33312000, 'display_runtime': '396', 'question_id': '1984', 'elapsed_time': 527, 'compare_result': '11111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444303551, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 32, 'total_testcases': 32, 'runtime_percentile': 27.985899999999905, 'status_memory': '33.3 MB', 'memory_percentile': 67.92450000000001, 'pretty_lang': 'Python3', 'submission_id': '1579781809', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3416,longest-harmonious-subsequence,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '23 ms', 'memory': 19200000, 'display_runtime': '23', 'question_id': '594', 'elapsed_time': 85, 'compare_result': '11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444357271, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 206, 'total_testcases': 206, 'runtime_percentile': 79.01720000000003, 'status_memory': '19.2 MB', 'memory_percentile': 46.709500000000006, 'pretty_lang': 'Python3', 'submission_id': '1579782651', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3417,longest-repeating-character-replacement,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '320 ms', 'memory': 18024000, 'display_runtime': '320', 'question_id': '424', 'elapsed_time': 430, 'compare_result': '1111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444446247, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 49, 'total_testcases': 49, 'runtime_percentile': 9.79919999999996, 'status_memory': '18 MB', 'memory_percentile': 48.7282, 'pretty_lang': 'Python3', 'submission_id': '1579784005', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3418,adding-two-negabinary-numbers,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '4 ms', 'memory': 17836000, 'display_runtime': '4', 'question_id': '1148', 'elapsed_time': 69, 'compare_result': '111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444556648, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 267, 'total_testcases': 267, 'runtime_percentile': 29.090899999999998, 'status_memory': '17.8 MB', 'memory_percentile': 70.9091, 'pretty_lang': 'Python3', 'submission_id': '1579785607', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3419,frog-position-after-t-seconds,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '45 ms', 'memory': 18780000, 'display_runtime': '45', 'question_id': '1493', 'elapsed_time': 138, 'compare_result': '111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742444959973, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 207, 'total_testcases': 207, 'runtime_percentile': 6.884000000000008, 'status_memory': '18.8 MB', 'memory_percentile': 6.15949999999999, 'pretty_lang': 'Python3', 'submission_id': '1579791815', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
3420,minimum-number-of-steps-to-make-two-strings-anagram-ii,True,Accepted,"{'status_code': 10, 'lang': 'python3', 'run_success': True, 'status_runtime': '130 ms', 'memory': 19356000, 'display_runtime': '130', 'question_id': '2293', 'elapsed_time': 231, 'compare_result': '1111111111111111111111111111111111111111111111111111111111111111111111', 'code_output': '', 'std_output': '', 'last_testcase': '', 'expected_output': '', 'task_finish_time': 1742445014679, 'task_name': 'judger.judgetask.Judge', 'finished': True, 'total_correct': 70, 'total_testcases': 70, 'runtime_percentile': 94.94170000000001, 'status_memory': '19.4 MB', 'memory_percentile': 12.451400000000007, 'pretty_lang': 'Python3', 'submission_id': '1579792730', 'status_msg': 'Accepted', 'state': 'SUCCESS'}"
